full_text;annotate;
@urfavobeverage @Malizios0 Udah macet jalan rusak hujan pula pengen teriak 😭;0;
@widiyanto952 @yusuf_dumdum @LaporGub_ Semua data jalan rusak Prov Jateng ada di BPS;1;
@CNNIndonesia Pak JK jalan itu ada beberapa klasifikasi Ada jalan nasional itu bangun lewat Kementrian PUPR dana APBN, jalan Provinsi dibangun lewat apbd dan DAK begitu juga jalan kabupaten, jalan yang rusak ini ke banyakan jalan provinsi dan kabupeten. Kok jokowi yang di salahin;1;
@Miduk17 Banyak jalan yang rusak ya;0;
Anggota DPR RI Ridwan Bae akan Perjuangkan Jalan Rusak di Sulawesi Tenggara\n\nhttps://t.co/pX8frzsQYm;1;
@kompascom jalan rusak sj \ntdk pernah diurus jokok \nkecuali viral kemarin di lampung;0;
@KemenPU @Heraloebss @KemenPU waspada ya, itu ada gerombolan perantau lagi di kampung (Sumut, kab Toba, kec Habornas) ..awas itu orang kumpulkan uang atas nama jalan (infrastruktur) yg rusak ..kec Habinsaran, borbor dan Nansau (Habornas) tetangganya jln ini;0;
@geloraco Di jateng banyak pengin lihat jalan rusak model apa.;0;
@tanyakanrl Dulu sepedaan, terus jatoh ke tengah jalan. Di depan ada truck, ku seret dah sepedanya. \n\nDalam pikiran : Ntar sepedanya rusak 😭;0;
@ganjarpranowo kelak dia akan dikenang sbg gubernur yg serba gagal, gagal atasi kemiskinan, gagal atasi pengangguran, gagal atasi kekurangan jamban, gagal atasi macet, gagal atasi banjir, gagal atasi jalan rusak, gagal atasi puluhan ribu anak putus sekolah, gagal gagal dan gagal https://t.co/pywfuQp8LZ;0;
Klu lihat foto jalannya ini, bukan rusak tapi msh tahap pengupasan dan pemadatan tanah (badan jalan), ampar batu saja belum.;1;
@Miduk17 Jalan2 di desa bagus berkat jokowi, jalan nasional rusak salah gubernur, inilah pernyataan klo otak cmn diisi aer comberan ama taik ant jing, ya kyk otak si @Miduk17 ini? https://t.co/veTKkaNhOZ;0;
@ch_chotimah2 Bikin narasi sprt ini, yg warga jateng tertawa.\n\nDmn pengangguran tambah, kemiskinan bertambah.\n\nJalan rusak masih bnyk.\nKasus tambang tdk kunjung usai.\nKeluhan petani soal harga panen yg rendah, sementara biaya menjulang langit.\n\nDan problem lainnya, yg jarang tersentuh media.;0;
"Lagipula aku nungguin karena khawatir. Yaudah, ayo pulang. Tapi kamu jalan duluan 500 meter di depan aku, biar image jomblo sejati kamu gak rusak.""\n\nJahat.\n\nSekarang giliran Hosoek yang terkejut melihat raut muka 'ngeselin' Seokjin, ""Justlu aku tuh maunyah cemua olang tau kalo""";0;
@tiang_djawi @woerit_wae @yusuf_dumdum Semua data kemiskinan, jalan rusak dll ada di BPS;1;
@tvOneNews Orang miskin makan tuh jalan rusak....;0;
@CNNIndonesia Pak sumur resapan gaad gunanya. Bikin rusak jalan doang.;0;
@daundahan @yusuf_dumdum Semua Data Kemiskinan, Jalan Rusak, Ekonomi ada di BPS kok;0;
@Hartoyo2340 @yusuf_dumdum Semua data kemiskinan, jalan rusak dll Prov Jateng ada di BPS;0;
"@jokowi Jl. Lintas kab.kapuas tengah-kapuas hulu,kalimantan tengah 99% rusak parah pak terutama di kec. Pasak talawang &amp; mandau talawang,, bupatinya BEN BRAHIM S. BAHAT sudah menjabat 2 periode &amp; sampai detik inipun tidak ada perhatian untuk diperbaiki. Mohon untuk ditindak lanjuti pak https://t.co/U8uoVDGJKS";0;
@CNNIndonesia gagasan bambu gila?\ngagasan peti mati, gagasan sumur resapan bikin rusak jalan, gagasan tugu sepatu, gagasan nutup kali pk jaring 😅;0;
JK Singgung Indonesia Punya 170.000 Km Jalan Rusak https://t.co/6jmU9SKJk1;0;
Anggarkan Rp14,9 Triliun untuk Perbaiki Jalan Rusak, Partai Perindo: Bukti Kepedulian Jokowi https://t.co/GJ2Bf9UkO8;1;
Anies: Kalau Adu Lari Keliling RI Saya Kalah, tapi Adu Gagasan Siap https://t.co/LhaXC6vffF;0;
🤣 naturalisasi sungai, DP 0% buat warga berpenghasilan 7jt+, sumur resapan bikin jalan rusak, pembatas jalur sepeda gak guna bikin macet, penggundulan monas, dan masih banyak lagi. gagasan lu gak lebih dari mulut besar 0 kerjanya;0;
@JeffryIskanda19 @IND_MAJU @ganjarpranowo bangun jalan desa  kenapa jalan negara banyak yg rusak kalo bangun jalan desa anggaran nya kecil kalo bangun bandara jalan tol walaupun anggaran nya besar tapi  bisa dijadikan ladang bisnis oleh pemerintah rezim jokowi rezim bisnis aoa aja di bisnis kan;0;
500 truk terjebak macet hingga 3 bulan lama di Jalan Trans Papua Jayapura-Wamena, Yalimo, Papua Pegunungan. Arus lalu lintas terhambat karena jalan rusak parah.\nhttps://t.co/13B0YklIjJ;0;
Banyak Jalan Raya Rusak di Sejumlah Daerah, JK: Contoh Ketidakadilan https://t.co/5DVJaJEEh0;0;
di 2016-2017 kalo ada perkara jalanan rusak atau lampu jalan yg mati dll, tinggal laporan di qlue lgsg beres, dahlah jgn dibahas2 🤣🤣;0;
@ganjarpranowo @PDI_Perjuangan Rakyatmu sendiri rakyat jawa tengah apa sudah merdeka dari kemiskinan, banjir, penganggguran dan jalan rusak den ? Urus itu dulu yang jadi kewajibanmu.;0;
Jusuf Kalla Soroti Jalan Rusak di Daerah: Bentuk Ketidakadilan https://t.co/5NujjCstbC;0;
@VIVAcoid Ada tol ,jalan pantura tetap rusak,baru perbaikan kalau dah parah.;0;
@HukumDan Sudah pernah ke Papua? Kamu tau alasan mereka terjebak dijalan? Biar kamu tau ya, kadang supirnya terlalu tamak. Harusnya maksimal bawa 5 ton, tapi mereka kadang bawa 8 ton. Kan makin parah lah jalan, dan mobil kadang rusak dijalan.Apakah kalo rusak, ada bengkel dijalan?;0;
@RadarKorupsi Insya Allah 2024 Anies Presiden atensi perbaikan jalan Prov,jalan kabupaten ini penting unt kelancaran ekonomi rakyat agar harga2 bisa terjaga,dan kenderaan tdk mudah rusak bbm murah itu saja rakyat sdh bahagia,jalan tol sdh banyak hanya perawatan saja;1;
JK Kritik Jalan Rusak Lampung-Jambi: Jalan Baik Cuma untuk yang Mampu\nhttps://t.co/1VBhFMaD8y;0;
Ya salam…terjebak macet 3 bulan karna jalan rusak parah. Kemarin pamer naik motor di jalan trans Papua yang mana?;0;
@AsbabulKop51425 @Quvvatt @narkosun Banyak jalan rusak nunjukin kualitas kinerja pemimpinnya\n\nTolol lu 🤣;0;
@Chaves1305 Mbokk coba iku kab pemalang kecamatan bodwh tengok jalan jalan keliling kecamatan bodeh jalane podo rusak mbah rakyat okeh sing susah;0;
@tvOneNews 1. Rakyat miskin rombongan bisa sewa mobil\n2. Rakyat miskin bisa naik bus lewat tol (meskipun jadi agak mahal)\n3. Jalanan umum jadi lebih lengang, mengurangi resiko kecelakaan, memperpanjang umur jalan (tidak rusak)\n\nAlhamdulillah masih bermanfaat bagi semua 🙌🏻;1;
@Miduk17 Jalan desa diakui jalan  pemerintah . giliran jalan provinsi rusak yg disalahkan gubernur...sengklek mang buzerrp;0;
Banyak Jalan Raya Rusak di Sejumlah Daerah, JK: Contoh Ketidakadilan\n\n https://t.co/zFBZXzeQdF;0;
@samvahbat @nandiid @fxnetizen @cnbcindonesia Cari aja referensi yg rusak itu jalan negara atau provinsi. Pemerintah malah membangun jalan baru lintas selatan Jawa yg mulus. Dana desa juga menambah ribuan km yg baru ada di jaman JOKOWI 🇮🇩;0;
@CNNIndonesia Apalagi adu lari dari tugas jabatan yg masih diemban..\nJalan pada rusak malah lari;0;
@Miduk17 😂😂😂kalo emang jokowi membangun jalan rakyat,,kenapa sekarang banyak berseliweran jalan rusak dari berbagai wilayah muncul di medsos,yg viral di lampung;0;
Bankeu Provinsi Hanya untuk Empat Ruas Jalan Rusak Pekanbaru\n\n#beritaRIAU\nhttps://t.co/WNV1vpPqDE;0;
@yunartowijaya Itulah yg terjadi kenapa ahirnya negri ini amuradul korupsi banyak kemiskinan banyak jalan raya banyak rusak ekonomi merosot terus;0;
Lebih baik jujur ngaku kekurangan, ketimbang jalan rusak, lingkungan rusak, banjir terus menerus tapi ngaku berhasil bangun wilayah, gak perlu mikir ya bertandang saja ke negeri orang.;0;
@tvOneNews tul itu, sementara jalan gratis rusak dibiarkan;0;
@Ilham9722 @gibran_tweet Memang bupati Sukoharjo itu(dari jaman Suaminya) masa bodoan. \nYang mereka banggakan hanya WTP, WTP, WTP... Tapi infrastruktur bosok. \n\nWilayahnya yg membentang, kalau ditelusuri masih banyak jalan rusak. Contoh, Karangdowo ono sing ajur.\nRakyat Sukoharjo hanya Nerimo ing pandum.;0;
@RudiSoekoco @Laksmana79 @KompasTV jokowi cuma bangun jalan tol buat dijadikan bisnis oleh pemerintah sedang kan jalan negara non tol banyak yg rusak ngga usah bangga dengan infrastruktur yg di bangun oleh jokowi jokowi cuma membangun jalan tol bandara terus waduk;0;
@Heraloebss Tong jauh² Ka lampung..Di Jabar ge Masih banyak jalan² yg rusak Dan tidak layak..kumaha ieu teh para pemimpin kabupaten-kota..oge Pak gubernur...cekap jiga na 1T mereskeun jalan mah;0;
Gubernur gue ini LUCU emang\n\nUdah MISKIN Inovasi, GAGAL pula memperbaiki jalan rusak, apalagi membangun jalan baru?\n\nDulu janjinya bermartabat, malah PREMAN dan PUNGLI makin banyak di SUMUT\n\n5 tahun seperti GA PUNYA Gubernur. Ada atau ga ada, tidak BERPENGARUH sama sekali https://t.co/D2x4zUU3zw;0;
@SunatoAgus @CNNIndonesia Urus dlu jateng woi kerja ngapain 10 tahun jalan rusak, banjir dasar wan uban;0;
Setidaknya kl mau manipulasi itu survey dululah. Masa alamat rumah nenek2 jadi alamat kantor pemenang tender? 🤔\n https://t.co/7aEOb6ry8I;0;
Noob 😭😭 #Lampung #Kpk @KPK_RI  #JalanRusak;0;
Ganjar sebut aplikasi Jalan cantik percepat dan Bermuda pelayanan terhadap keluhan jalan rusak di Jawa Tengah. \n#GanjarBersamaRakyatRIMaju https://t.co/SWq0ZSH2IM;1;
Ganja sebut 3.782 aduan jalan rusak di Jawa Tengah tertangani dengan baik\n#GanjarBersamaRakyatRIMaju https://t.co/WIUNpn7CXZ;1;
@Malika6027 Jalan rusak hanya utk pencitraan...\nDia datang bagaikan pahlawan, pahlawan kesiangan...;0;
Banyak Jalan Raya Rusak di Sejumlah Daerah, JK: Contoh Ketidakadilan\nhttps://t.co/q2LjGknZ3H;0;
@jokowi Untuk masa jabatan bapak yang tinggal sedikit\nMohon pak undang undang penyitaan aset di sah kan.\nKami lelah melihat korupsi dimana mana, Jalan buat kami rusak parah padahal kami selalu bayar pajak.\nDimohon pak segera sah kan undang undang tersebut;0;
Kritik JK dan Anies: Tiada Penjaga Keadilan hingga Jalan Rusak https://t.co/DS6VIXhz74;0;
@Quvvatt @narkosun Trus ukuran mu milih pemimpin dari presentase jalan rusak Her?\n\nGoblok bener..;0;
@tvOneNews Jalan tol itu bisnis murni\nJalan rakyat rusak itu utk pencitraan murni;0;
@CNNIndonesia Merusak jalan tak rusak dengan bikin lobang jimana storynya boss;0;
Kirain diselotipin tuh karena dia speakernya di dalem lubang trs plugnya juga di dalem emang repot bentuknya, taunya rusak di jalan 😭;0;
Kementrian PUPR Bantu Perbaikan Empat Ruas Jalan Rusak di Ngawi https://t.co/3WB30zaPAs;1;
Banyak Jalan Raya Rusak di Sejumlah Daerah, Jusuf Kalla: Contoh Ketidakadilan https://t.co/DSa7PXDZQk;0;
@txtdrbekasi KABUPATEN BEKASI ITU BANYAK JALAN RUSAK BERTAHUN2 KAGAK DIBENERIN, APALAGI YANG JARAKNYA JAUH DARI KOTA BEKASI.;0;
JK Singgung Ketidakadilan Pembangunan Jalan, Tol Diperbanyak, Untuk Rakyat Kecil Rusak #JusufKalla https://t.co/BJaWn8NZp7;0;
Ganjar sebut 3.782 aduan jalan rusak di Jawa Tengah tertangani.\n#GanjarBersamaRakyatRIMaju https://t.co/ZpUQwO4kCa;1;
Kaget banget saat melintas di sejumlah ruas jalan di Kecamatan Arjasa dan Kangayan (Pulau Kangean) kab.Sumenep yg merupakan wilayah bupati kampung @achmadfauzi_wy krn sebelumnya mengalami rusak parah hingga sulit di lalui sebagian besar warga kangean.\n\n#BismillahMelayani https://t.co/8VBZoIsXFI;0;
Ganjar sebut aplikasi Jalan cantik percepat dan bermudah pelayanan terhadap keluhan jalan rusak di Jateng.\n#GanjarBersamaRakyatRIMaju https://t.co/dfVMo9OuHb;1;
JK mengatakan, masyarakat bisa menganggap pemerintah hanya memperhatikan kelayakan jalan tol yang berbayar. Sementara jalan tak berbayar dibiarkan rusak. #newsupdate #update #news #text https://t.co/j9zgnTJRxC;0;
Ganjar sebut 3.782 aduan jalan rusak di Jawa Tengah tertangani.\n#GanjarBersamaRakyatRIMaju https://t.co/mP395LDcQc;1;
Banyak Jalan Raya Rusak di Sejumlah Daerah, JK: Contoh Ketidakadilan - https://t.co/g4RqHI10uV;0;
@Miduk17 Jika Jarot menang di sumut sepertinya gak ada jalan yg rusak parah  ini smpe Jokowi turun tangan benahi jalan perkebunan jeruk medan....gubernur ngapain aje tuh;0;
#barugajian\nA : pak ni kenapa jalan nya pada rusak semua?\nB : ya karena dananya belum turun pak dari pusat\nA : ni  1t jangan diaspal, dikeramik aja sekalian.;0;
@gibran_tweet Daerah yg beririsan karo surakarta ki nangis tenan 😅\nBlulukan timur luwih parah asline drpda UMS sing kui\nTapi yowes wong anggarane durung ono.\n\nNek kiro2 gawe gebrakan koin peduli jalan rusak aman g yo?\nHehehe\nWes jeleh jee laporan karo pemerintah.\n\n@karanganyarkab https://t.co/bk3gUX8onf;0;
Tangani jalan berlubang Ganjar sarankan cara menutup lubang jalan rusak.\n#GanjarBersamaRakyatRIMaju https://t.co/02ihaGsGFI;1;
Ridwan Kamil Kebut Perbaikan Jalan Rusak di Jawa Barat, Oke untuk Wisata\nhttps://t.co/8Kajna1X8B\n#BersamaJuara \n#RidwanKamil;1;
"Dari total panjang jalan milik Provinsi Jabar mencapai 2.400 kilometer lebih kurang, hanya tinggal 80 kilometer lagi yang rusak, tidak terlalu parah karena pemeliharaan rutin terus berjalan,"" ujar Bambang.\n#BersamaJuara #RidwanKamil""";1;
Ganjar sebut aplikasi Jalan cantik percepat dan bermudah pelayanan terhadap keluhan jalan rusak di Jateng.\n#GanjarBersamaRakyatRIMaju https://t.co/xWzS9lvwP8;1;
Tangani jalan berlubang Ganjar sarankan cara menutup lubang jalan rusak.\n#GanjarBersamaRakyatRIMaju https://t.co/kdUSjyoO4N;1;
Ganjar ajak jajarannya perbaiki jalan rusak dan berlubang.\n#GanjarBersamaRakyatRIMaju https://t.co/b6txEadO0B;1;
Ganjar Pranowo ajak jajarannya perbaiki jalan rusak dan berlubang\n\n#GanjarBersamaRakyatRIMaju https://t.co/am5niqriWa;1;
@PolsekBatujajar Pak kalau pengaduan jalan rusak arah ke tanjakan haurngambang bisa kemana ya ? Jalanan rusak, lubangbm besar, sangat membahayakan pengguna jalan. Trmksh;0;
Setelah Jokowi Tinjau Jalan Rusak, Gubernur Sumut Copot Kadis PUPR dan Minta Maaf ke Warga https://t.co/of4pCTYYw2;0;
@narkosun Mau jalan provinsinya saja yang dihitung \n\nTetap persentase jalan rusak jawa tengah lebih tinggi dibanding  DKI;0;
@hipohan Itu yang tidak pandai pemerintah daerahnya. Kalau cerdas tinggal mengajukan atau lapor. Boss jalan di kota ini dan kota itu rusak mohon perhatiannya. Jangan malah diem. Kalau laporannya belum ditanggapi, ya lapor terus yang aktif dong. Dipilih Jadi kepala daerah Meleng doang.;0;
Ganjar Pranowo Turun Langsung Cek Jalan Rusak di Jawa Tengah\n\nMolen Enzy China KAGET BANGET Nasdem Art vs Artist Rahajeng Rahina Saraswati Palembang ginting Berbuat Japan Gibran Mahabharata Sore Hiroshima Nottingham Forest Plusnya Teachers https://t.co/A6Y3ZgRfQA;0;
@jokowi Izin pak Jokowi, kami juga mengharapkan perbaikan jalan eks KKA lintas Takengon-Lhokseumawe yg kini kondisinya banyak yg rusak dan membahayakan pengguna jalan 🙏🤝 @KemenPU terima kasih;0;
Dia mengungkapkan total ruas jalan milik Provinsi Jawa Barat yang masih dalam kondisi rusak mencapai panjang sekitar 80 kilometer.\n#BersamaJuara #RidwanKamil;0;
Jusuf Kalla Kritik Pemerintah soal Jalan Rusak: Tidak Adil Bagi Rakyat https://t.co/tpzEQkQFS4;0;
@jokowi Kirain mau tinjau jalan rusak di sana pak.🤭\nbaidewei...bapak jadi pembicara juga ya pak?;0;
Banyak Jalan Raya Rusak di Sejumlah Daerah, JK: Contoh Ketidakadilan\nhttps://t.co/7h717fSWuH;0;
Tangani jalan berlubang, Ganjar Pranowo sarankan cara menutup lubang jalan rusak\n#GanjarBersamaRakyatRIMaju https://t.co/0zHJOtMOGl;1;
😂masih sibuk di urusan kek gini, soal jalan rusak, got mampet, sodetan ga dilanjutkan, rusun yang ga dibangun... Diem bae;0;
Prioritas Gubernur Andi Sudirman, Pemprov Sulsel Tengah Tangani Ruas Jalan Antang https://t.co/FYHHeG7ELT #GubernurSulsel #JalanRusak #PerbaikanJalan;1;
@geloraco Pemerintah focus ke proyek proyek infrastruktur walau akhirnya ada yg dibuat tidak bermanfaat penuh, padahal jalan jalan di desa desa jalan pada rusak tidak terdeteksi;0;
name a bigger downgrade than Jakarta https://t.co/RRP6MRqWPU;0;
Jusuf Kalla Singgung Mudahnya Bangun Tol Tapi Sulit Perbaiki Jalan Rusak https://t.co/yJCVg4bPyr;0;
"Masaa dia jalan jalan ke parisss bawa Majalahhhh😭😭🙏\n\nJGN BILANG ""YAKAN BARANGKALI RMG DIA LAGI BAWA"" kalo gw jd dia mending tu mjlh ditinggal dirumah🙄😭drpd rusak dibawa kemana mana https://t.co/chrlS2oN7Y""";0;
"Dari total panjang jalan milik Provinsi Jabar mencapai 2.400 kilometer lebih kurang, hanya tinggal 80 kilometer lagi yang rusak, tidak terlalu parah karena pemeliharaan rutin terus berjalan,"" ujar Bambang.\n#BersamaJuara #RidwanKamil""";1;
Ganajr sebut Aplikasi jalan cantik percepat dan permidah pelayanan keluahn jalan rusak di Jateng\n\n#GanjarBersamaRakyatRIMaju https://t.co/uC3jA9hGn9;1;
Tangani jalan berlubang Ganjar sarankan cara menutup lubang jalan rusak\n\n#GanjarBersamaRakyatRIMaju https://t.co/vhTtJCojlJ;1;
Ridwan Kamil Kebut Perbaikan Jalan Rusak di Jawa Barat, Oke untuk Wisata\nhttps://t.co/i7awU0xxFy\n#BersamaJuara \n#RidwanKamil;1;
26 Tahun Jalan Rusak, Warga Tasikmalaya Pilih Mengadu ke Netizen Usai Tak Diperhatikan Pemerintah #RidwanKamil #KangEmil https://t.co/1WCgi6OwQc https://t.co/1Ppl1DJTKC;0;
Kadis PUPR Pemprov Sumut Bambang Pardede dicopot dari jabatannya seusai Presiden meninjau jalan rusak di Sumut. Awal Mei, Bambang sempat mengirim surat pemutusan kontrak dengan PT Waskita yang mengerjakan jalan provinsi. #Nusantara #AdadiKompas\n\n https://t.co/Onja7E4yBL;0;
Ganjar Pranowo adalah sosok yang sangat mempedulikan rakyatnya, ketika ada laporan jalan rusak Ganjar langsung turun ke lapang untuk pengecekan dan mengintruksikan untuk perbaikan \n\n#GanjarPranowo #GanjarPresiden #GanjardiHatiRakyat https://t.co/NLtf8ijLmH;1;
Kadis PUPR Pemprov Sumut Bambang Pardede dicopot dari jabatannya seusai Presiden meninjau jalan rusak di Sumut. Awal Mei, Bambang sempat mengirim surat pemutusan kontrak dengan PT Waskita yang mengerjakan jalan provinsi. #Nusantara #AdadiKompas\n\nhttps://t.co/40WA5vpmFI;0;
Kayaknya sejak lama banget jalan ini rusaknya ya...\n\nJalan Semaun Bakri Perempatan Pasar Rau Kota Serang Rusak, Hanya Ditimbun Batu https://t.co/9btPrNx51H;0;
Ganjar sebut 3.782 Aduan Jalan rusak di Jateng tertangani\n\n#GanjarBersamaRakyatRIMaju https://t.co/SF8fOTaiT6;1;
Ganjar ajak jajarannya perbaiki jalan rusak dan berlubang\n\n#GanjarBersamaRakyatRIMaju https://t.co/bXdNlRw467;1;
GANJAR PRANOWO GANDENG PEMPROV, PEMKAB DAN PEMKOB JATENG UNTUK PERBAIKI JALAN RUSAK DAN BERLUBANG\n\n@ganjarpranowo | Enzy | Sore | KAGET BANGET | Molen | #RtoVinJAKARTA | China | Art vs Artist | #aespa | Nurut | #JENNIE | #WongKitoUntukGanjar https://t.co/gi0hXCuHNC;1;
Jalan Rusak, Warga Tasikmalaya Pilih Mengadu ke Media Sosial Usai Tak Diperhatikan Pemerintah selama 26 Tahun.\n.\nSelengkapnya di https://t.co/0FwbIwE3Lf\n\n#PikiranRakyat #PRMN #Tasikmalaya #Jalanrusak #Viral https://t.co/KgAPL400Ag;1;
Kadis PUPR Pemprov Sumut Bambang Pardede dicopot dari jabatannya seusai Presiden meninjau jalan rusak di Sumut. Awal Mei, Bambang sempat mengirim surat pemutusan kontrak dengan PT Waskita yang mengerjakan jalan provinsi. #Nusantara #AdadiKompas\n\nhttps://t.co/7rzFYYKQti;0;
Ganjar Pranowo adalah sosok yang sangat mempedulikan rakyatnya, ketika ada laporan jalan rusak Ganjar langsung turun ke lapang untuk pengecekan dan mengintruksikan untuk perbaikan \n\n#GanjarPranowo #GanjarPresiden #GanjardiHatiRakyat https://t.co/xjac3obarf;1;
Jokowi Mendadak Cek Jalan Rusak di Labuan Batu Utara yang Sempat Viral https://t.co/wI5uYI93s3;1;
Banyak Jalan Rusak, Sahidin: Pemprov Riau Harus Lebih Berani Tuntut Perbaikan Infrastruktur ke Pusat https://t.co/9gSZjeKe3X;0;
"@BetaEpsilonPhi Wkkk, bayarin Narsum, tenaga ahli dewan, abisin APBN kunker, jakat mal dari uang reses, eh Wang reses beliin kapal aja sebiji kasih ke nelayan lalu bikin seremoni undang bupatinya. Sementara akses jalan rusak &amp; air bersih tidak tersedia hanya dikuasai sodara bupati di BUMD";0;
